tree_id,accession_number,common_name,scientific_name,additional_taxonomy,dbh,quantity,latitude,longitude,source,community_tag,memorial,age_class,condition_class,date_planted,date_inventoried,tree_asset_value
1091,991-2022 U,Ash-Green,Fraxinus pennsylvanica,,9,,41.8320809,-87.62634533,Unknown,,,Semi- mature,Fair,,,1246.27
1092,992-2022 U,Ash-Green,Fraxinus pennsylvanica,,6,,41.832048464,-87.626400094,Unknown,,,Semi- mature,Poor,,,332.34
1093,993-2022 U,Ash-Green,Fraxinus pennsylvanica,,12,,41.832046412,-87.626346891,Unknown,,,Semi- mature,Fair,,,2215.58
1094,994-2022 U,Ash-Green,Fraxinus pennsylvanica,,15,,41.8319628,-87.62636508,Unknown,,,Semi- mature,Poor,,,2077.11
1095,995-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,8,,41.83193678,-87.62640612,Unknown,,,Semi- mature,Good,,,984.7
1096,996-2022 U,Ash-Green,Fraxinus pennsylvanica,,23,,41.831838274,-87.626346074,Unknown,,,Semi- mature,Fair,,,8139.19
1097,997-2022 U,Ash-Green,Fraxinus pennsylvanica,,20,,41.831748162,-87.6263492,Unknown,,,Semi- mature,Fair,,,6154.4
1098,998-2022 U,Catalpa-Northern,Catalpa speciosa,,16,,41.83169272,-87.62632992,Unknown,,,Semi- mature,Good,,,5514.34
1099,999-2022 U,Ash-Green,Fraxinus pennsylvanica,,17,,41.83163515,-87.62632957,Unknown,,,Semi- mature,Fair,,,4446.55
1100,1000-2022 U,Ash-Green,Fraxinus pennsylvanica,,14,,41.831556468,-87.626358943,Unknown,,,Semi- mature,Poor,,,1809.39
1101,1001-2022 U,Common Baldcypress,Taxodium distichum,,12,,41.834501275,-87.626257186,Unknown,,,Mature,Good,,,1329.35
1102,1002-2022 U,Common Baldcypress,Taxodium distichum,,15,,41.834487217,-87.626302773,Unknown,,,Mature,Good,,,2077.11
1103,1003-2022 U,Birch-Gray,Betula populifolia,,"6,5,4",,41.834216843,-87.626282344,Unknown,,,Semi- mature,Good,,,4738.89
1104,1004-2022 U,Birch-Gray,Betula populifolia,,"6,3,3",,41.83421659,-87.626160839,Unknown,,,Semi- mature,Good,,,3323.38
1105,1005-2022 U,Birch-Gray,Betula populifolia,,"6,4,3",,41.834291429,-87.626156301,Unknown,,,Semi- mature,Good,,,1877.09
1106,1006-2022 U,Birch-Gray,Betula populifolia,,"6,5,3",,41.834293144,-87.626268605,Unknown,,,Semi- mature,Good,,,4308.08
1107,1007-2022 U,Elm,Ulmus sp.,,13,,41.833965231,-87.626321922,Unknown,,,Semi- mature,Good,,,1560.14
1108,1008-2022 U,Redbud-Eastern,Cercis canadensis,,"4,4",,41.833963042,-87.626255809,Unknown,,,Semi- mature,Good,,,492.35
1109,1009-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,11,,41.833960758,-87.626132065,Unknown,,,Semi- mature,Good,,,1117.02
1110,1010-2022 U,Redbud-Eastern,Cercis canadensis,,"7,6,3",,41.833964896,-87.626085328,Unknown,,,Semi- mature,Good,,,867.77
1111,1011-2022 U,Elm,Ulmus sp.,,14,,41.834003625,-87.626071136,Unknown,,,Semi- mature,Good,,,1809.39
1112,1012-2022 U,Ash-White,Fraxinus americana,,5,,41.834022335,-87.626087623,Unknown,,,Semi- mature,Fair,,,164.85
1113,1013-2022 U,Redbud-Eastern,Cercis canadensis,,"3,3",,41.834028011,-87.626118311,Unknown,,,Semi- mature,Good,,,276.95
1114,1014-2022 U,Redbud-Eastern,Cercis canadensis,,4,,41.834028957,-87.626258153,Unknown,,,Semi- mature,Good,,,246.18
1115,1015-2022 U,Elm,Ulmus sp.,,18,,41.834031166,-87.626165762,Unknown,,,Semi- mature,Good,,,2991.04
1116,1016-2022 U,Birch-Gray,Betula populifolia,,"6,4,4",,41.833696521,-87.626268934,Unknown,,,Semi- mature,Good,,,4184.99
1117,1017-2022 U,Birch-Gray,Betula populifolia,,"5,4,3",,41.833701003,-87.626152951,Unknown,,,Semi- mature,Good,,,3077.2
1118,1018-2022 U,Birch-Gray,Betula populifolia,,"6,4,3",,41.833759682,-87.626145673,Unknown,,,Semi- mature,Good,,,2815.64
1119,1019-2022 U,Birch-Gray,Betula populifolia,,"6,4",,41.833759679,-87.626270587,Unknown,,,Semi- mature,Good,,,800.07
1120,1020-2022 U,Redbud-Eastern,Cercis canadensis,,"7,5,4",,41.833435244,-87.626280089,Unknown,,,Semi- mature,Good,,,1384.74
1121,1021-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,7,,41.833430026,-87.626209476,Unknown,,,Semi- mature,Good,,,452.35
1122,1022-2022 U,Elm,Ulmus sp.,,12,,41.833423406,-87.626106146,Unknown,,,Semi- mature,Good,,,1329.35
1123,1023-2022 U,Redbud-Eastern,Cercis canadensis,,"5,4,3,2,2",,41.8334405,-87.626063318,Unknown,,,Semi- mature,Fair,,,637.42
1124,1024-2022 U,Ash-White,Fraxinus americana,,8,,41.833480297,-87.626062224,Unknown,,,Semi- mature,Good,,,590.82
1125,1025-2022 U,Elm,Ulmus sp.,,18,,41.833512478,-87.626075542,Unknown,,,Semi- mature,Good,,,2991.04
1126,1026-2022 U,Redbud-Eastern,Cercis canadensis,,4,,41.833514061,-87.626111946,Unknown,,,Young,Good,,,246.18
1127,1027-2022 U,Oak-Bur,Quercus macrocarpa,,7,,41.833533835,-87.626140359,Unknown,,,Semi- mature,Good,,,581.59
1128,1028-2022 U,Redbud-Eastern,Cercis canadensis,,"5,4",,41.833508179,-87.626236304,Unknown,,,Semi- mature,Good,,,378.5
1129,1029-2022 U,Elm,Ulmus sp.,,14,,41.833476982,-87.626299234,Unknown,,,Semi- mature,Good,,,1809.39
1130,1030-2022 U,Birch-Gray,Betula populifolia,,"6,4,4",,41.833168349,-87.626184504,Unknown,,,Semi- mature,Good,,,4184.99
1131,1031-2022 U,Birch-Gray,Betula populifolia,,"5,4,4",,41.833169298,-87.626119606,Unknown,,,Semi- mature,Good,,,3508.01
1132,1032-2022 U,Birch-Gray,Betula populifolia,,"5,4",,41.833238892,-87.626192063,Unknown,,,Semi- mature,Good,,,2523.3
1133,1033-2022 U,Birch-Gray,Betula populifolia,,"6,5,3",,41.833240434,-87.626113069,Unknown,,,Semi- mature,Good,,,4308.08
1134,1034-2022 U,Red Horsechestnut,Aesculus x carnea,,9,,41.832966926,-87.626240714,Unknown,,,Semi- mature,Fair,,,890.19
1135,1035-2022 U,Dogwood-Flowering,Cornus florida,,6,,41.832957792,-87.626182024,Unknown,,,Semi- mature,Good,,,553.9
1136,1036-2022 U,Dogwood-Flowering,Cornus florida,,6,,41.83295401,-87.626130895,Unknown,,,Semi- mature,Fair,,,395.64
1137,1037-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,10,,41.832964297,-87.626086758,Unknown,,,Semi- mature,Fair,,,1099.0
1138,1038-2022 U,Elm-American,Ulmus americana,,3,,41.833361473,-87.625819636,Unknown,,,Young,Fair,,,138.47
1139,1039-2022 U,Elm-American,Ulmus americana,,3,,41.833394384,-87.625852479,Unknown,,,Young,Good,,,193.86
1140,1040-2022 U,Elm-American,Ulmus americana,,"3,3,2,2",,41.833556924,-87.625854413,Unknown,,,Young,Good,,,560.05
1141,1041-2022 U,Hornbeam-European,Carpinus betulus,,3,,41.833555124,-87.625842506,Unknown,,,Young,Good,,,193.86
1142,1042-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,9,,41.833750618,-87.625782699,Unknown,,,Semi- mature,Good,,,1246.27
1143,1043-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,8,,41.833743999,-87.62563042,Unknown,,,Semi- mature,Good,,,1378.59
1144,1044-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,9,,41.833780617,-87.625576551,Unknown,,,Semi- mature,Good,,,1744.77
1145,1045-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,9,,41.833793799,-87.625813311,Unknown,,,Semi- mature,Good,,,1744.77
1146,1046-2022 U,Elm-American,Ulmus americana,,3,,41.83382244,-87.625827577,Unknown,,,Young,Good,,,193.86
1147,1047-2022 U,Elm-American,Ulmus americana,,2,,41.833910424,-87.625826287,Unknown,,,Young,Good,,,86.16
1148,1048-2022 U,Redbud-Eastern,Cercis canadensis,,"3,2,2,2,2",,41.833922885,-87.625854324,Unknown,,,Young,Good,,,538.51
1149,1049-2022 U,Elm-American,Ulmus americana,,5,,41.8339486,-87.625842716,Unknown,,,Young,Good,,,538.51
1150,1050-2022 U,Elm-American,Ulmus americana,,2,,41.833983214,-87.625845676,Unknown,,,Young,Good,,,86.16
1151,1051-2022 U,Ash-Green,Fraxinus pennsylvanica,,5,,41.83150235,-87.62641958,Unknown,,,Young,Good,,,384.65
1152,1052-2022 U,Oak-Bur,Quercus macrocarpa,,9,,41.83148302,-87.62635948,Unknown,,,Semi- mature,Good,,,2243.28
1153,1053-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,15,,41.83144922,-87.626319717,Unknown,,,Semi- mature,Good,,,4846.59
1154,1054-2022 U,Ash-Green,Fraxinus pennsylvanica,,7,,41.83141765,-87.62637878,Unknown,,,Semi- mature,Good,,,1055.48
1155,1055-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,11,,41.8313883,-87.62632967,Unknown,,,Semi- mature,Good,,,2606.39
1156,1056-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,11,,41.831347993,-87.626321957,Unknown,,,Semi- mature,Good,,,1861.71
1157,1057-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,11,,41.83136614,-87.62638902,Unknown,,,Semi- mature,Good,,,1861.71
1158,1058-2022 U,Ash-Green,Fraxinus pennsylvanica,,9,,41.83133541,-87.6263696,Unknown,,,Semi- mature,Good,,,1744.77
1159,1059-2022 U,Hackberry,Celtis occidentalis,,3,,41.83129606,-87.62634956,Unknown,,,Young,Fair,,,138.47
1160,1060-2022 U,Oak-Swamp White,Quercus bicolor,,3,,41.83128092,-87.6264178,Unknown,,,Young,Fair,,,138.47
1161,1061-2022 U,Oak-Swamp White,Quercus bicolor,,3,,41.8312555,-87.62634398,Unknown,,,Young,Fair,,,138.47
1162,1062-2022 U,Oak-Swamp White,Quercus bicolor,,3,,41.83123295,-87.62641308,Unknown,,,Young,Fair,,,138.47
1163,1063-2022 U,Hackberry,Celtis occidentalis,,3,,41.83119499,-87.62639685,Unknown,,,Young,Fair,,,138.47
1164,1064-2022 U,Ginkgo,Ginkgo biloba,,4,,41.831167557,-87.626209226,Unknown,,,Young,Good,,,1846.32
1165,1065-2022 U,Ginkgo,Ginkgo biloba,,4,,41.83115479,-87.626128699,Unknown,,,Young,Good,,,1107.79
1166,1066-2022 U,Ginkgo,Ginkgo biloba,,4,,41.83112594,-87.62601937,Unknown,,,Young,Good,,,738.53
1167,1067-2022 U,Elm-American,Ulmus americana,,5,,41.833998658,-87.625806925,Unknown,,,Young,Good,,,538.51
1168,1068-2022 U,Catalpa-Northern,Catalpa speciosa,,9,,41.834547945,-87.625480782,Unknown,,,Semi- mature,Fair,,,1246.27
1169,1069-2022 U,Ash-White,Fraxinus americana,,15,,41.834783965,-87.625733049,Unknown,,,Semi- mature,Good,,,4846.59
1170,1070-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,9,,41.834838637,-87.625720884,Unknown,,,Semi- mature,Good,,,1744.77
1171,1071-2022 U,Oak-Northern Red,Quercus rubra,,12,,41.834955775,-87.625737565,Unknown,,,Semi- mature,Fair,,,2215.58
1172,1072-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,3,,41.834877338,-87.625671097,Unknown,,,Young,Good,,,193.86
1173,1073-2022 U,Elm-American,Ulmus americana,,3,,41.834837228,-87.625609236,Unknown,,,Young,Good,,,193.86
1174,1074-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,7,,41.834738967,-87.625378977,Unknown,,,Semi- mature,Good,,,1055.48
1175,1075-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,10,,41.834743139,-87.625293007,Unknown,,,Semi- mature,Good,,,2154.04
1176,1076-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,14,,41.834856277,-87.625138089,Unknown,,,Semi- mature,Good,,,4221.92
1177,1077-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,2,,41.834910011,-87.625131592,Unknown,,,Young,Good,,,86.16
1178,1078-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,12,,41.834975324,-87.625149702,Unknown,,,Semi- mature,Good,,,3101.82
1179,1079-2022 U,Oak-Northern Red,Quercus rubra,,7,,41.835046455,-87.625139405,Unknown,,,Semi- mature,Good,,,1055.48
1180,1080-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,2,,41.835109718,-87.625166415,Unknown,,,Young,Good,,,86.16
1181,1081-2022 U,Oak-Northern Red,Quercus rubra,,7,,41.835168502,-87.625152931,Unknown,,,Semi- mature,Good,,,1055.48
1182,1082-2022 U,Spruce-Colorado Blue,Picea pungens,,3,,41.833128864,-87.624656218,Unknown,,,Young,Good,,,193.86
1183,1083-2022 U,Maple-Freeman's,Acer x freemanii,,16,,41.833159216,-87.624127093,Unknown,,,Semi- mature,Good,,,5514.34
1184,1084-2022 U,Hawthorn,Crataegus sp.,,"7,6,5",,41.833141004,-87.623968193,Unknown,,,Semi- mature,Good,,,2369.44
1185,1085-2022 U,Hawthorn,Crataegus sp.,,"7,5",,41.833170289,-87.623939173,Unknown,,,Semi- mature,Good,,,1593.99
1186,1086-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,28,,41.833178596,-87.623744822,Unknown,,,Mature,Good,,,7237.57
1187,1087-2022 U,Hawthorn,Crataegus sp.,,"7,5",,41.833239856,-87.624017843,Unknown,,,Semi- mature,Good,,,1593.99
1188,1088-2022 U,Hawthorn,Crataegus sp.,,5,,41.833239396,-87.624091679,Unknown,,,Semi- mature,Good,,,538.51
1189,1089-2022 U,Hawthorn,Crataegus sp.,,6,,41.833255193,-87.624122036,Unknown,,,Semi- mature,Good,,,775.45
1190,1090-2022 U,Walnut-Black,Juglans nigra,,9,,41.833250719,-87.624305572,Unknown,,,Semi- mature,Good,,,1744.77
1191,1091-2022 U,Hawthorn,Crataegus sp.,,"7,5",,41.83324411,-87.624384328,Unknown,,,Semi- mature,Good,,,1138.56
1192,1092-2022 U,Hawthorn,Crataegus sp.,,8,,41.833286323,-87.624355813,Unknown,,,Semi- mature,Good,,,1378.59
1193,1093-2022 U,Oak-Swamp White,Quercus bicolor,,9,,41.833286832,-87.624265882,Unknown,,,Semi- mature,Good,,,1744.77
1194,1094-2022 U,Redbud-Eastern,Cercis canadensis,,"6,6,5,5,5,4",,41.833285255,-87.62417367,Unknown,,,Semi- mature,Good,,,3511.09
1195,1095-2022 U,Hawthorn,Crataegus sp.,,7,,41.833281777,-87.624106809,Unknown,,,Semi- mature,Good,,,1055.48
1196,1096-2022 U,Hawthorn,Crataegus sp.,,11,,41.833257825,-87.624032194,Unknown,,,Semi- mature,Good,,,2606.39
1197,1097-2022 U,Hawthorn,Crataegus sp.,,"8,6",,41.833293939,-87.62400015,Unknown,,,Semi- mature,Good,,,2154.04
1198,1098-2022 U,Hawthorn,Crataegus sp.,,6,,41.833349615,-87.623987879,Unknown,,,Semi- mature,Good,,,775.45
1200,1100-2022 U,Hawthorn,Crataegus sp.,,7,,41.83331465,-87.624056465,Unknown,,,Semi- mature,Good,,,1055.48
1201,1101-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,25,,41.83872656,-87.623562919,Unknown,,,Semi- mature,Good,,,9616.25
1202,1102-2022 U,Elm-Siberian,Ulmus pumila,,31,,41.838204991,-87.625235889,Unknown,,,Mature,Good,,,20288.18
1204,1104-2022 U,Hawthorn,Crataegus sp.,,"13,11",,41.838189742,-87.624986041,Unknown,,,Semi- mature,Good,,,6246.72
1209,1109-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,27,,41.83813878,-87.624823058,Unknown,,,Mature,Good,,,15702.95
1210,1110-2022 U,Hophornbeam- American,Ostrya virginiana,,3,,41.838157662,-87.624735052,Unknown,,,Semi- mature,Good,,,193.86
1211,1111-2022 U,Hophornbeam- American,Ostrya virginiana,,3,,41.838184766,-87.624709719,Unknown,,,Semi- mature,Good,,,193.86
1212,1112-2022 U,Hophornbeam- American,Ostrya virginiana,,3,,41.838190758,-87.62463696,Unknown,,,Semi- mature,Good,,,193.86
1213,1113-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,20,,41.838215743,-87.624663192,Unknown,,,Semi- mature,Fair,,,6154.4
1214,1114-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,23,,41.838124674,-87.624595484,Unknown,,,Semi- mature,Fair,,,8139.19
1215,1115-2022 U,Hawthorn,Crataegus sp.,,"13,12",,41.838206807,-87.624541397,Unknown,,,Semi- mature,Good,,,6742.15
1216,1116-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,29,,41.838211511,-87.624486659,Unknown,,,Mature,Good,,,18115.48
1217,1117-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,27,,41.835449102,-87.62714562,Unknown,,,Mature,Fair,,,8011.71
1218,1118-2022 U,Redbud-Eastern,Cercis canadensis,,"6,6",,41.836702987,-87.628217826,Unknown,,,Semi- mature,Good,,,1107.79
1219,1119-2022 U,Serviceberry,Amelanchier sp.,,"2,2,2,2,2,2",,41.83670243,-87.628190807,Unknown,,,Semi- mature,Fair,,,527.52
1220,1120-2022 U,Serviceberry,Amelanchier sp.,,"2,2,2,2,2,2",,41.836756965,-87.628214556,Unknown,,,Semi- mature,Fair,,,791.28
1221,1121-2022 U,Hornbeam-American,Carpinus caroliniana,,"3,3,2,2,2,2",,41.836764476,-87.628198304,Unknown,,,Semi- mature,Good,,,523.12
1222,1122-2022 U,Hornbeam-American,Carpinus caroliniana,,"3,3,2,2,2,2",,41.837047127,-87.628382728,Unknown,,,Semi- mature,Good,,,523.12
1223,1123-2022 U,Redbud-Eastern,Cercis canadensis,,"4,3,3,2,2",,41.837004866,-87.628364353,Unknown,,,Semi- mature,Good,,,646.21
1224,1124-2022 U,Serviceberry,Amelanchier sp.,,"3,3,2,2,2,2",,41.837018588,-87.628415905,Unknown,,,Semi- mature,Fair,,,373.66
1225,1125-2022 U,Maple-Amur,Acer ginnala,,"5,5,4,4,3,3",,41.835910186,-87.625775671,Unknown,,,Semi- mature,Good,,,4615.8
1226,1126-2022 U,Pine-Eastern White,Pinus strobus,,16,,41.835504582,-87.625515382,Unknown,,,Semi- mature,Fair,,,2813.44
1227,1127-2022 U,Maple-Freeman's,Acer x freemanii,,15,,41.835502743,-87.624097438,Unknown,,,Semi- mature,Good,,,3461.85
1228,1128-2022 U,Elm-Siberian,Ulmus pumila,,38,,41.83560106,-87.624046093,Unknown,,,Mature,Fair,,,20828.14
1229,1129-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,15,,41.835604942,-87.623923978,Unknown,,,Semi- mature,Good,,,4846.59
1230,1130-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,21,,41.835640008,-87.623790806,Unknown,,,Semi- mature,Good,,,9499.32
1231,1131-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,27,,41.835525175,-87.623670478,Unknown,,,Mature,Good,,,15702.95
1232,1132-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,21,,41.835529337,-87.623652935,Unknown,,,Semi- mature,Fair,,,6785.23
1233,1133-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,27,,41.835446156,-87.623802824,Unknown,,,Mature,Fair,,,11216.39
1234,1134-2022 U,Arborvitae-Eastern,Thuja occidentalis,,"5,4",,41.83528827,-87.623576326,Unknown,,,Semi- mature,Good,,,5298.94
1235,1135-2022 U,Arborvitae-Eastern,Thuja occidentalis,,"4,3",,41.83528235,-87.623562013,Unknown,,,Semi- mature,Good,,,3231.06
1236,1136-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,26,,41.83510011,-87.623926035,Unknown,,,Mature,Good,,,14561.31
1237,1137-2022 U,Maple-Silver,Acer saccharinum,,20,,41.834847539,-87.623622173,Unknown,,,Semi- mature,Poor,,,3692.64
1238,1138-2022 U,Maple-Silver,Acer saccharinum,,25,,41.834820277,-87.623702714,Unknown,,,Semi- mature,Fair,,,9616.25
1239,1139-2022 U,Hawthorn,Crataegus sp.,,"3,2,2",,41.834857121,-87.623831696,Unknown,,,Semi- mature,Fair,,,934.15
1240,1140-2022 U,Hawthorn,Crataegus sp.,,"3,3,2",,41.834872993,-87.623844143,Unknown,,,Semi- mature,Fair,,,1208.9
1241,1141-2022 U,Hawthorn,Crataegus sp.,,"3,2,2",,41.834902213,-87.623897849,Unknown,,,Semi- mature,Fair,,,934.15
1242,1142-2022 U,Hawthorn,Crataegus sp.,,"3,2,2",,41.834826958,-87.623915357,Unknown,,,Semi- mature,Fair,,,747.32
1243,1143-2022 U,Maple-Silver,Acer saccharinum,,30,,41.834802227,-87.624075649,Unknown,,,Mature,Fair,,,13847.4
1244,1144-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,28,,41.835917975,-87.623696713,Unknown,,,Mature,Good,,,16887.67
1245,1145-2022 U,Elm-American,Ulmus americana,New Harmony,3,,41.838189986,-87.624371772,Unknown,,,Semi- mature,Good,,,193.86
1246,1146-2022 U,Serviceberry,Amelanchier sp.,,"2,2,2,2,2,2",,41.83814121,-87.624275244,Unknown,,,Semi- mature,Good,,,1033.94
1247,1147-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,3,,41.838209713,-87.624237331,Unknown,,,Semi- mature,Good,,,193.86
1248,1148-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,22,,41.838204734,-87.624154688,Unknown,,,Semi- mature,Fair,,,7446.82
1249,1149-2022 U,Hawthorn,Crataegus sp.,,"14,15",,41.838208279,-87.624062075,Unknown,,,Semi- mature,Good,,,9068.51
1250,1150-2022 U,Elm-American,Ulmus americana,,3,,41.838140297,-87.624084862,Unknown,,,Semi- mature,Good,,,138.47
1251,1151-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,30,,41.838185266,-87.623956793,Unknown,,,Mature,Good,,,19386.36
1252,1152-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,3,,41.838219248,-87.623902598,Unknown,,,Semi- mature,Good,,,193.86
1253,1153-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,28,,41.838140617,-87.623858031,Unknown,,,Mature,Good,,,16887.67
1254,1154-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,23,,41.838101895,-87.623871321,Unknown,,,Semi- mature,Fair,,,8139.19
1255,1155-2022 U,Hackberry,Celtis occidentalis,,3,,41.838029152,-87.623835684,Unknown,,,Semi- mature,Good,,,193.86
1256,1156-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,19,,41.838066918,-87.623695359,Unknown,,,Semi- mature,Good,,,7776.08
1257,1157-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,29,,41.838043868,-87.623628339,Unknown,,,Mature,Good,,,18115.48
1258,1158-2022 U,Hackberry,Celtis occidentalis,,3,,41.837973748,-87.623772709,Unknown,,,Semi- mature,Good,,,193.86
1260,1160-2022 U,Elm-American,Ulmus americana,,3,,41.837867146,-87.623827412,Unknown,,,Semi- mature,Good,,,193.86
1261,1161-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,3,,41.837911062,-87.623750115,Unknown,,,Semi- mature,Good,,,138.47
1262,1162-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,3,,41.837953939,-87.623711487,Unknown,,,Semi- mature,Good,,,83.08
1263,1163-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,24,,41.8379486,-87.623628651,Unknown,,,Semi- mature,Good,,,12407.27
1264,1164-2022 U,Hawthorn,Crataegus sp.,,"18,16",,41.837905477,-87.62363933,Unknown,,,Semi- mature,Good,,,12493.43
1265,1165-2022 U,Hawthorn,Crataegus sp.,,9,,41.837841876,-87.623663521,Unknown,,,Semi- mature,Poor,,,747.76
1266,1166-2022 U,Hawthorn,Crataegus sp.,,12,,41.837783065,-87.623772803,Unknown,,,Semi- mature,Fair,,,2215.58
1267,1167-2022 U,Elm-American,Ulmus americana,,3,,41.837751794,-87.623687896,Unknown,,,Semi- mature,Good,,,138.47
1268,1168-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,23,,41.83773618,-87.623824415,Unknown,,,Semi- mature,Good,,,11394.87
1269,1169-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,29,,41.837721981,-87.623612524,Unknown,,,Mature,Good,,,18115.48
1271,1171-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,22,,41.837655876,-87.623721449,Unknown,,,Semi- mature,Good,,,10425.55
1272,1172-2022 U,Serviceberry,Amelanchier sp.,,"3,2",,41.837689763,-87.623823643,Unknown,,,Semi- mature,Good,,,280.03
1273,1173-2022 U,Redbud-Eastern,Cercis canadensis,,4,,41.837713749,-87.624150363,Unknown,,,Semi- mature,Good,,,344.65
1274,1174-2022 U,Walnut-Black,Juglans nigra,,20,,41.837800377,-87.624193252,Unknown,,,Semi- mature,Good,,,6154.4
1275,1175-2022 U,Hawthorn,Crataegus sp.,,2,,41.837838471,-87.624194313,Unknown,,,Semi- mature,Fair,,,61.54
1276,1176-2022 U,Hawthorn,Crataegus sp.,,3,,41.837865761,-87.624181223,Unknown,,,Semi- mature,Good,,,193.86
